beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
wheat-2-batch-8,[u'Wheat #2 (Batch 8)'],[u'All Grain'],[u'Jared Baumann'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
ywiec-clone,[u'\u017bywiec Clone'],[u'All Grain'],[u'Matthew Dunn'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
golden-dragon-ale,[u'Golden Dragon Ale'],[u'All Grain'],[u'Jeddicus'],[u'22.71247068'],[u'32.4409789546'],[u'70.0']
dal-1,[u'DAL #1'],[u'Partial Mash'],[u'Lupita'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
the-new-pale-60l-partial-mash-ver,[u'The New Pale (60l partial mash version)'],[u'Partial Mash'],[u'Tony'],[u'59.998776713'],[u'75.2539861864'],[u'75.0']
wee-heavy-nb,[u'Wee Heavy (NB)'],[u'Partial Mash'],[u'Rampant Brewery'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
lemon-coriander-weiss-v-20,[u'Lemon Coriander Weiss (v 2.0)'],[u'Extract'],[u'Dr. Feelgood'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
caramel-imperial-ipa,[u'Caramel Imperial IPA'],[u'All Grain'],[u'Ed Wilt'],[u'21.766117735'],[u'27.217110698200003'],[u'71.0']
toasted-rye-mild,[u'Toasted Rye Mild'],[u'Partial Mash'],[u'Shay Saliba'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
houdini-english-pale,[u'Houdini English Pale'],[u'All Grain'],[u'Brian Hath\xe6way'],[u'17.03435301'],[u'20.441223612'],[u'60.0']
hoplucination-1,[u'Hoplucination'],[u'All Grain'],[u'Eben  W'],[u'20.81976479'],[u'29.7533365908'],[u'88.0']
irish-red-ale-42,[u'Irish Red Ale'],[u'All Grain'],[u'Ken Franke'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
liquid-limit,[u'Liquid Limit'],[u'Extract'],[u'djbaker77'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
at-wits-end-all-grain,"[u""At Wit's End All Grain""]",[u'All Grain'],[u'thechaosofom'],[u'18.9270589'],[u'16.5801035964'],[u'72.0']
cutthroat-porter-clone-odells,"[u""Cutthroat Porter Clone O'Dell's""]",[u'All Grain'],[u'franc103'],[u'20.81976479'],[u'27.7470683474'],[u'65.0']
black-knight-version-2,[u'Black Knight Version 2'],[u'All Grain'],[u'jmkuster'],[u'19.873411845'],[u'23.658823625'],[u'75.0']
dublin-wicklow-wolf-clone,[u'Dublin - Wicklow Wolf clone'],[u'Extract'],[u'Curleez & ME'],[u'3.798'],[u'1.7'],[u'75.0']
liquid-gold-3,[u'Liquid Gold'],[u'All Grain'],[u'forumtroll'],[u'50.0052896138'],[u'71.3928661708'],[u'75.0']
mid-summer-pils,[u'mid summer pils'],[u'Extract'],[u'dangrimaldi'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
extrovert,[u'Extrovert'],[u'Partial Mash'],[u'Jim Krause'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
big-red-dandy-no-12-03,[u'Big Red Dandy (No. 12-03)'],[u'Partial Mash'],[u'phishyphriend'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
munich-dunkel-24,[u'Munich Dunkel'],[u'All Grain'],[u'RJS'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
alt-bier-3,[u'Alt-Bier'],[u'Partial Mash'],[u'xPARKERx'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
one-gallon-ld,[u'one gallon LD'],[u'All Grain'],[u'tiny void brewing'],[u'3.78541178'],[u'4.921035314'],[u'75.0']
tangled-up-in-blueberry,[u'Tangled up in Blueberry'],[u'Partial Mash'],[u'golfingenghis'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
cedared-smoked-porter,[u'Cedared Smoked Porter'],[u'Partial Mash'],[u'wlj12'],[u'9.46352945'],[u'11.8483388714'],[u'75.0']
helles-bock,[u'Helles Bock'],[u'All Grain'],[u'Jeff'],[u'26.5'],[u'37.85'],[u'75.0']
foam-dom-k-lsch,[u'Foam Dom K\xf6lsch'],[u'All Grain'],[u'Mark of the Yeast'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
simcicas-ipa,[u'simcicas IPA'],[u'All Grain'],[u'Chuck Beale'],[u'37.8541178'],[u'47.31764725'],[u'75.0']
sierra-clone-6,[u'Sierra Clone'],[u'Extract'],[u'neallnds'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
untitled-lite-american-lager-150643,[u'Untitled Lite American Lager 150643'],[u'All Grain'],[u'PostalPenguin'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lost-card-smash-pa,[u'Lost Card SMaSH PA'],[u'All Grain'],[u'Curt Greeley'],[u'20.062682434'],[u'24.0752189208'],[u'75.0']
4-rosabianca,[u'#4 Rosabianca'],[u'All Grain'],[u'maltoeluppolo'],[u'25.0'],[u'9.1'],[u'78.0']
allagash-curieux-1e4e33,[u'Allagash Curieux'],[u'Partial Mash'],[u'BrewmasterBahb'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
german-pilsner-16,[u'German Pilsner'],[u'All Grain'],[u'burreato'],[u'18.9270589'],[u'23.658823625'],[u'77.0']
pliny-the-elder-26,[u'Pliny the Elder'],[u'Partial Mash'],[u'Sully20331'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
kirov-invasion,[u'Kirov Invasion'],[u'Extract'],[u'BioTech'],[u'21.0'],[u'9.55'],[u'75.0']
the-belgian-divinity-student,[u'The Belgian Divinity Student'],[u'Partial Mash'],[u'badducky'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
vanilla-stout-10-gal-3109da,[u'Vanilla Stout (10 Gal)'],[u'All Grain'],[u'Fienix'],[u'39.74682369'],[u'43.53223547'],[u'75.0']
johnny-short-fuse,[u'Johnny Short Fuse'],[u'All Grain'],[u'okeefechris1'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
hefeweizen-ix,[u'HefeWeizen IX'],[u'All Grain'],[u'Jason Sweat'],[u'37.8541178'],[u'54.093534336199994'],[u'70.0']
saison-666,[u'Saison'],[u'All Grain'],[u'Irrelevent'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
hopfenweiss,[u'Hopfenweiss'],[u'All Grain'],[u'Olivier Masson'],[u'22.71247068'],[u'28.39058835'],[u'80.0']
hokie-hop-bomb,[u'Hokie Hop Bomb'],[u'Extract'],[u'gabeslagle'],[u'20.81976479'],[u'24.983717748'],[u'100.0']
sammys-riverview-esb,"[u""Sammy's Riverview ESB""]",[u'Partial Mash'],[u'jpscheel'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
triple-mocha-java-stout,[u'Triple Mocha Java Stout'],[u'Partial Mash'],[u'TheBeesKnees'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
brewers-gold-fresh-hop-esb,[u'Brewers Gold Fresh Hop ESB'],[u'All Grain'],[u'Andybirdbirdman'],[u'18.9270589'],[u'27.0278401092'],[u'60.0']
imperial-ryepa-5,[u'Imperial RyePA'],[u'All Grain'],[u'Brent'],[u'20.81976479'],[u'24.983717748'],[u'66.6666']
crappy-irish-red-1,[u'Crappy Irish Red 1'],[u'All Grain'],[u'Chaosbourne'],[u'18.9270589'],[u'20.81976479'],[u'70.0']
amarillo-wheat-ipa,[u'Amarillo-Wheat IPA'],[u'Partial Mash'],[u'reallybadputter'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
cascade-magnum-iipa,[u'Cascade Magnum IIPA'],[u'Partial Mash'],[u'cgeorge'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
blueberry-sweet-stout,[u'Blueberry Sweet Stout'],[u'Partial Mash'],[u'adamw8'],[u'3.78541178'],[u'4.731764725'],[u'75.0']
witbier-2-2012-06-09-version,[u'Witbier #2 (2012-06-09 version)'],[u'Partial Mash'],[u'molek'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
westy-8-clone,[u'Westy 8 Clone'],[u'All Grain'],[u'Matt Ahlstrand'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
untitled-sweet-stout-165929,[u'Untitled Sweet Stout 165929'],[u'Partial Mash'],[u'jeep22'],[u'11.35623534'],[u'14.195294175'],[u'75.0']
16017-pepper-rebellion-fb0763,[u'#16017 Pepper Rebellion'],[u'All Grain'],[u'katjelam'],[u'65.0'],[u'18.67'],[u'75.0']
suncommon,[u'Suncommon'],[u'All Grain'],[u'tsvercauteren'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
hop-dog-brown,[u'Hop Dog Brown'],[u'Partial Mash'],[u'JF_HBrews'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
the-blackwit,[u'The BlackWit'],[u'All Grain'],[u'FencerJP'],[u'18.0'],[u'12.49'],[u'75.0']
nutella-stout-5c4adc,[u'Nutella Stout'],[u'All Grain'],[u'Mark White'],[u'20.81976479'],[u'23.848094214'],[u'80.0']
winged-indulgence-eb9654,[u'Winged Indulgence'],[u'All Grain'],[u'TheGreatReverend'],[u'26.49788246'],[u'26.876423638'],[u'70.0']
brown-porter-e7e7c6,[u'Brown Porter'],[u'All Grain'],[u'jaydventer'],[u'23.0'],[u'7.18'],[u'65.0']
falconers-flight-ipa-3-1,"[u""Falconer's Flight IPA #3""]",[u'All Grain'],[u'southernbrewer'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
altbitter,[u'Altbitter'],[u'All Grain'],[u'mashineko'],[u'11.36'],[u'3.6'],[u'80.0']
stone-ipa-clone-52,[u'Stone IPA clone'],[u'All Grain'],[u'Pedro'],[u'19.0'],[u'6.526'],[u'75.0']
8th-dark-lager-almost-1b4e01,[u'8th Dark Lager(Almost)'],[u'All Grain'],[u'Bruno Barreto'],[u'10.22'],[u'2.95'],[u'67.0']
072-vanilla-bean-chiberian-night,[u'072 - Vanilla Bean Chiberian Night'],[u'All Grain'],[u'Tom G'],[u'20.81976479'],[u'29.147670706'],[u'68.0']
150122a-american-ipa,[u'150122A_American IPA'],[u'All Grain'],[u'Jinhong Park'],[u'20.0'],[u'6.336'],[u'70.0']
oat-pale-ale-1,[u'Oat Pale Ale'],[u'All Grain'],[u'ledgerwoods'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
hoppy-wheat-pm-with-biab,[u'Hoppy Wheat PM with BIAB'],[u'Partial Mash'],[u'cornchipmeteor'],[u'20.81976479'],[u'24.983717748'],[u'65.0']
wheat-beer-e2f7f6,[u'Wheat beer '],[u'All Grain'],[u'antagon'],[u'90.0'],[u'28.28'],[u'70.0']
deeshers-dank-5,"[u""Deesher's Dank # 5""]",[u'All Grain'],[u'Ryan Satterfield'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
northen-brown-ale,[u'Northen Brown Ale'],[u'All Grain'],[u'ecea'],[u'28.012047172000003'],[u'35.015058965'],[u'70.0']
almost-flying-dog-pale-ale,[u'Almost Flying Dog Pale Ale'],[u'Partial Mash'],[u'Chris'],[u'8.2900517982'],[u'9.6149459212'],[u'65.0']
cosmic-dust-ipa-biab,[u'Cosmic Dust IPA BIAB'],[u'All Grain'],[u'Beer Me'],[u'15.14164712'],[u'16.655811832'],[u'68.0']
basic-english-brown,[u'Basic English Brown'],[u'Partial Mash'],[u'CortexBomb'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
gladiator,[u'Gladiator'],[u'Partial Mash'],[u'squizztoupe'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sangrenta-stout,[u'Sangrenta Stout'],[u'All Grain'],[u'edicap'],[u'20.0'],[u'25.06'],[u'75.0']
fiancee-juice-raspberry-wheat,[u'Fiancee Juice Raspberry Wheat'],[u'All Grain'],[u'Bedroom Three'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
summer-ipa-101,[u'Summer IPA 1.01'],[u'All Grain'],[u'John Baute'],[u'41.63952958'],[u'52.049411975'],[u'75.0']
moriarti,[u'Moriarti'],[u'All Grain'],[u'HoundsBreath'],[u'18.9270589'],[u'23.658823625'],[u'72.0']
darren,[u'Darren'],[u'All Grain'],[u'Wolfatron'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
hefty-wise-man-4b94ce,[u'Hefty Wise Man'],[u'Extract'],[u'patsy'],[u'18.9270589'],[u'20.441223612'],[u'75.0']
recipe-created-2013-01-21-at-21-0,[u'Recipe created 2013-01-21 at 21:08:28 UTC'],[u'Partial Mash'],[u'buiter'],[u'18.9270589'],[u'14.195294175'],[u'37.5']
beavr-burp,[u'BEAVR Burp'],[u'Extract'],[u'Gabriel Oliva'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
our-ground-american-pale-ale,[u'our ground american pale ale'],[u'Extract'],[u'schemm'],[u'7.57082356'],[u'3.78541178'],[u'75.0']
sorachi-lemon-ale-277005,[u'Sorachi Lemon Ale'],[u'All Grain'],[u'Pravii'],[u'10.0'],[u'7.14'],[u'65.0']
zythos2-bb9,[u'Zythos2 (BB9)'],[u'Partial Mash'],[u'HopJeff'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
kiki-saison,[u'Kiki Saison'],[u'All Grain'],[u'Juri Gagarin'],[u'22.0'],[u'7.553'],[u'75.0']
locos-old-ass-munich-ale,"[u""Loco's Old Ass Munich Ale""]",[u'All Grain'],[u'BigGreen'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
dubbel-tap-zombie-killer,[u'Dubbel Tap Zombie Killer'],[u'Partial Mash'],[u'Jackie Mills'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
flagline-lager,[u'Flagline Lager'],[u'Partial Mash'],[u'scotthammers'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
new-weizen,[u'New Weizen'],[u'All Grain'],[u'Bjorn'],[u'40.0'],[u'50.16'],[u'70.0']
the-black-monk,[u'The Black Monk'],[u'All Grain'],[u'Tristan Woodsmith'],[u'35.204329554000005'],[u'58.67388259'],[u'73.0']
raspberry-pale,[u'Raspberry Pale'],[u'Extract'],[u'ufgood'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
porter-attempt-1,[u'porter attempt 1'],[u'Partial Mash'],[u'shaebs99'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
mad-hatter-imperial-ipa-2011-06-1,[u'Mad Hatter Imperial IPA (2011-06-18 version)'],[u'Partial Mash'],[u'John'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
wedding-saison-12,[u'Wedding Saison'],[u'All Grain'],[u'Adam C'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
dragos-revenge,"[u""Drago's Revenge""]",[u'Partial Mash'],[u'lawbadger'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
rogier-wedding-beer,[u'Rogier Wedding Beer'],[u'Partial Mash'],[u'BioTech'],[u'19.0'],[u'6.024'],[u'75.0']
woodstock-pale-ale-mk1,[u'Woodstock Pale Ale mk1'],[u'Partial Mash'],[u'Jon Finch'],[u'14.990230648799999'],[u'18.9270589'],[u'75.0']
ot-ipa,[u'OT IPA'],[u'All Grain'],[u'mfs778'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
left-hand-milk-stout-10l,[u'Left Hand Milk Stout (10L)'],[u'All Grain'],[u'johnbenweber'],[u'10.0'],[u'3.168'],[u'75.0']
hop-shop-2011,[u'Hop Shop 2011'],[u'Partial Mash'],[u'modman'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
kha-summer-ipa,[u'KHA Summer IPA'],[u'Partial Mash'],[u'Erich Krach'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
whhindy-whheat,[u'Whhindy Whheat'],[u'All Grain'],[u'gmat2'],[u'22.71247068'],[u'27.254964816'],[u'60.0']
rushin-around-2,"[u""Rushin' Around #2""]",[u'Partial Mash'],[u'Two Akers Brewing'],[u'18.9270589'],[u'11.8483388714'],[u'37.5']
belgian-ipa-209,[u'belgian ipa'],[u'Extract'],[u'eehrbar'],[u'18.9270589'],[u'12.302588285'],[u'75.0']
one-gallon-russian-imperial-stout,[u'One-Gallon Russian Imperial Stout'],[u'All Grain'],[u'Craig Wiggins'],[u'3.78541178'],[u'4.731764725'],[u'50.0']
racer-5-clone-6gal-chinook-cascade,[u'Racer 5 Clone 6gal chinook cascade'],[u'Partial Mash'],[u'kmcd'],[u'22.71247068'],[u'32.4409789546'],[u'75.0']
farm-girl-ale,[u'Farm Girl Ale'],[u'All Grain'],[u'bazzybrew'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
citra-47f9f2,[u'Citra'],[u'Extract'],[u'djs084'],[u'18.9270589'],[u'23.091011857999998'],[u'75.0']
vampire-pale,[u'Vampire Pale'],[u'Partial Mash'],[u'Tim'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
50-pfennig-k-lsch,[u'50 Pfennig K\xf6lsch'],[u'All Grain'],[u'Kurt Hollar'],[u'32.2138542478'],[u'45.954899009200005'],[u'65.0']
basic-west-coast-pale-ale,[u'Basic West Coast Pale Ale'],[u'Partial Mash'],[u'Tristan Pinsonneault-Marotte'],[u'10.0'],[u'4.29'],[u'75.0']
mikkeller-stateside-ipa-clone,[u'Mikkeller Stateside IPA Clone'],[u'All Grain'],[u'Skline'],[u'20.81976479'],[u'24.983717748'],[u'60.0']
simple-tripel-3,[u'Simple Tripel'],[u'All Grain'],[u'MrSnodgrass'],[u'15.103793002200002'],[u'18.9270589'],[u'70.0']
premium-bitter-4,[u'Premium Bitter'],[u'All Grain'],[u'fanog5'],[u'56.7811767'],[u'81.1213744454'],[u'85.0']
eogans-cudainn,"[u""Eogan's Cudainn""]",[u'All Grain'],[u'EoganDubh'],[u'3.78541178'],[u'9.842070628'],[u'75.0']
sgian-dubh-2feb35,[u'Sgian Dubh'],[u'All Grain'],[u'Eric Anderson'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
russian-imperial-stout-hopefully,[u'Russian Imperial Stout (Hopefully)'],[u'Partial Mash'],[u'Superscotty'],[u'14.006023586000001'],[u'16.807228303200002'],[u'75.0']
moose-poop,[u'Moose Poop'],[u'All Grain'],[u'whislepig'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
saison-1-54,[u'Saison 1'],[u'Extract'],[u'Jordan N.'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
blood-lust-weiss,[u'Blood lust Weiss'],[u'Extract'],[u'jkuhar'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lament-configuration,[u'Lament Configuration'],[u'All Grain'],[u'Matt'],[u'11.75'],[u'5.692'],[u'75.0']
jz-80-shilling,[u'JZ 80 Shilling'],[u'All Grain'],[u'Beers4BG'],[u'20.781910672200002'],[u'26.0436330464'],[u'70.0']
weizen-20,[u'Weizen 2.0'],[u'All Grain'],[u'Bjorn'],[u'40.0'],[u'50.16'],[u'75.0']
ipa-project-galena,[u'IPA Project - Galena'],[u'Partial Mash'],[u'Cavie'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
prefect,[u'Prefect'],[u'All Grain'],[u'Boy'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
jamils-scottish-export-80-3,"[u""jamil's scottish export 80/""]",[u'All Grain'],[u'jaydventer'],[u'22.7'],[u'7.8'],[u'62.0']
supernova-galaxy-smash-ish,[u'Supernova (Galaxy SMaSH-ish)'],[u'All Grain'],[u'doylemikej'],[u'20.81976479'],[u'27.065694227'],[u'72.0']
samuel-jackson-1,[u'Samuel Jackson'],[u'All Grain'],[u'Max Emery'],[u'37.8919719178'],[u'54.093534336199994'],[u'70.0']
indian-summer-pale-ale-1,[u'Indian Summer Pale Ale'],[u'All Grain'],[u'bazzybrew'],[u'20.81976479'],[u'29.7533365908'],[u'70.0']
n-e-en-france-alias-kokbar-1,[u'N\xe9e en France (alias Kokbar 1)'],[u'All Grain'],[u'Eric Kok'],[u'18.93'],[u'5.97'],[u'75.0']
doppelbock-ver1,[u'Doppelbock ver1'],[u'All Grain'],[u'Beeryon Brewery'],[u'20.0'],[u'6.336'],[u'75.0']
get-to-the-hopper-1,[u'GET TO THE HOPper'],[u'All Grain'],[u'rydev24'],[u'19.873411845'],[u'23.848094214'],[u'62.5']
back-patio-cool-pale,[u'Back Patio Cool Pale'],[u'Partial Mash'],[u'sdireland'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
shedinator-2011-11-05-version,[u'Shedinator (2011-11-05 version)'],[u'All Grain'],[u'seattleite'],[u'13.211087112200001'],[u'16.5801035964'],[u'75.0']
dumb-telegraph-golden-strong-4b6af8,[u'Dumb Telegraph Golden Strong'],[u'All Grain'],[u'mattolley'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
nuptiales-wedding-ale,[u'NuptiAles (Wedding Ale)'],[u'Partial Mash'],[u'Gerard'],[u'21.8039718528'],[u'27.444235405'],[u'75.0']
jaipur-ii,[u'Jaipur II'],[u'Partial Mash'],[u'Paul Bradley'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
cvb-english-barleywine,[u'CVB English Barleywine'],[u'All Grain'],[u'CastacValleyBrewing'],[u'18.9270589'],[u'23.658823625'],[u'65.0']
bali-spring-clone-1,[u'Bali Spring Clone 1'],[u'All Grain'],[u'Toodles808'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
beast-mode-ipa-2,[u'Beast Mode IPA'],[u'Extract'],[u'corey mutchler'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
brothers-american-amber,[u'Brothers American Amber'],[u'Partial Mash'],[u'thomasgj'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
clone-ayinger-maibock,[u'Clone - Ayinger Maibock'],[u'All Grain'],[u'Michael Rising'],[u'19.911265962799998'],[u'28.6555671746'],[u'75.0']
evil-sailor-amber-ale,[u'Evil Sailor Amber Ale'],[u'All Grain'],[u'Nick Collins'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
bright-idea-zombie-dust,[u'Bright Idea Zombie Dust'],[u'All Grain'],[u'Danno Watts'],[u'15.14164712'],[u'17.8292894838'],[u'75.0']
8-29-amber,[u'8-29 Amber'],[u'All Grain'],[u'BlamDolus'],[u'18.9270589'],[u'23.658823625'],[u'65.0']
winter-solstice-pale-ale,[u'Winter Solstice Pale Ale'],[u'Partial Mash'],[u'BigGreen'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
ipamarillo,[u'IPAmarillo'],[u'Partial Mash'],[u'porbeagle7'],[u'9.5013835678'],[u'11.8483388714'],[u'75.0']
schweet,[u'Schweet'],[u'All Grain'],[u'Cornbread'],[u'11.35623534'],[u'13.627482408'],[u'62.0']
babyblueberry-wheat-extract,[u'BABYBlueberry wheat extract'],[u'All Grain'],[u'patrick McCurdy'],[u'13.24894123'],[u'15.898729476000002'],[u'75.0']
black-dog-stout-ag,[u'Black Dog Stout (AG)'],[u'All Grain'],[u'RobertSeattle'],[u'18.9270589'],[u'23.658823625'],[u'71.0']
milky-milky,[u'Milky Milky'],[u'All Grain'],[u'Paul Wright'],[u'18.93'],[u'23.66'],[u'75.0']
jul-i-pa,[u'Jul-i-PA'],[u'Extract'],[u'Jack Thacher'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
cyebier-rye,[u'Cyebier Rye'],[u'All Grain'],[u'Biochem Brewer'],[u'20.81976479'],[u'24.983717748'],[u'63.0']
experimental-kitchen-sink-ipa,[u'Experimental Kitchen Sink IPA'],[u'All Grain'],[u'edog22'],[u'41.63952958'],[u'45.803482538'],[u'73.0']
basic-porter-2e06d6,[u'Basic Porter'],[u'All Grain'],[u'Paulius'],[u'28.0'],[u'11.4'],[u'70.0']
voyage-home-ipa,[u'Voyage Home IPA'],[u'Extract'],[u'Aloof Rascal Brewing'],[u'22.71247068'],[u'27.254964816'],[u'70.0']
seventh-floor,[u'Seventh Floor'],[u'Partial Mash'],[u'filet0fish'],[u'37.8541178'],[u'41.63952958'],[u'75.0']
gl-dg-blatz,[u'GL DG Blatz'],[u'All Grain'],[u'jamer'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
im-not-a-monster-pilsner-style-ko,"[u""I'm Not a Monster! Pilsner Style Kolsch (Dec 2011)""]",[u'Partial Mash'],[u'Andrew Boyce'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
dougs-belgian-pale-ale,"[u""Doug's Belgian Pale Ale""]",[u'All Grain'],[u'Doug'],[u'30.28329424'],[u'43.267256645399996'],[u'75.0']
untitled-imperial-ipa-71,[u'Untitled Imperial IPA'],[u'All Grain'],[u'BrewManChu'],[u'21.766117735'],[u'30.813251889200004'],[u'75.0']
basic-wit-1,[u'Basic Wit'],[u'Partial Mash'],[u'doppler'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
earlie-ale,[u'EARLie Ale'],[u'Partial Mash'],[u'Todd'],[u'18.9270589'],[u'24.60517657'],[u'75.0']
goat-poo,[u'Goat Poo'],[u'Partial Mash'],[u'bodell82'],[u'13.211087112200001'],[u'16.5801035964'],[u'75.0']
adams-bahstan-lahga-135-gallon,"[u""Adams' Bahstan Lahga (13.5 Gallon)""]",[u'All Grain'],[u'LutzBrauerei'],[u'51.10305903'],[u'73.0205932362'],[u'75.0']
mazeppa,[u'Mazeppa'],[u'All Grain'],[u'mojohawk21'],[u'22.71247068'],[u'23.848094214'],[u'75.0']
cseh-barna-evi,[u'Cseh barna - \xc9vi'],[u'All Grain'],[u'hopper'],[u'16.0'],[u'8.23'],[u'85.0']
meaningful-mild,[u'Meaningful Mild'],[u'Partial Mash'],[u'Vern LaMar'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
bbc-houblonmonstre-belgian-trippel,[u'BBC Houblonmonstre Belgian Trippel'],[u'All Grain'],[u'BBCBob'],[u'41.63952958'],[u'45.42494136'],[u'70.0']
abc-lite,[u'abc lite'],[u'Partial Mash'],[u't adams'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
amariliac-pale,[u'Amariliac Pale'],[u'All Grain'],[u'gateway22'],[u'39.74682369'],[u'51.670870797'],[u'75.0']
bargotta,[u'BARGOTTA'],[u'All Grain'],[u'duevolteffe'],[u'19.986974198400002'],[u'25.0594259836'],[u'75.0']
american-wheat-138,[u'American Wheat'],[u'Extract'],[u'Colin'],[u'19.873411845'],[u'21.8607530295'],[u'35.0']
ibpa,[u'ibpa'],[u'All Grain'],[u'balance.it'],[u'10.0'],[u'3.168'],[u'75.0']
avery-new-world-porter-clone-1,[u'Avery New World Porter Clone'],[u'All Grain'],[u'colesigmon'],[u'41.63952958'],[u'45.803482538'],[u'65.0']
cream-ale-dec-2014,[u'Cream Ale Dec 2014'],[u'All Grain'],[u'Cococanuck'],[u'20.82'],[u'6.6'],[u'75.0']
irish-rye,[u'Irish Rye'],[u'Partial Mash'],[u'onceyougojack82'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
monkeyer,[u'Monkeyer'],[u'Extract'],[u'James Wickboldt'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
dec13jasonbday-choporter,[u'Dec13JasonBday_ChoPorter'],[u'All Grain'],[u'Perry Rocket Pman!  '],[u'18.9270589'],[u'23.027921661666657'],[u'75.0']
62-maybe-berry-c26f03,[u'#62 Maybe Berry'],[u'Partial Mash'],[u'Moe'],[u'20.81976479'],[u'17.03435301'],[u'75.0']
handlebar-brown,[u'Handlebar Brown'],[u'Partial Mash'],[u'iamhandgun'],[u'18.9270589'],[u'23.658823625'],[u'65.0']
another-citra-ipa-ii,[u'Another Citra IPA II'],[u'All Grain'],[u'idclifford'],[u'15.14164712'],[u'18.9270589'],[u'75.0']
coffee-wheat-22ba02,[u'Coffee wheat'],[u'All Grain'],[u'mashineko'],[u'11.35'],[u'7.0'],[u'70.0']
big-boy-ipa-21,[u'Big Boy IPA - 21'],[u'Partial Mash'],[u'HopJeff'],[u'18.9270589'],[u'23.658823625'],[u'37.5']
