beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
pliny-the-elder-clone-86,[u'Pliny the Elder Clone'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'17280'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
pliny-the-elder-clone-86,[u'Pliny the Elder Clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'17280'],[]
pliny-the-elder-clone-86,[u'Pliny the Elder Clone'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'0.007087375'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
pliny-the-elder-clone-86,[u'Pliny the Elder Clone'],[u'Columbus (US)'],[u'United States'],[u'15.0'],[],[u'0.007087375'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
rubaeus-clone,[u'Rubaeus Clone'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Magnum (DE)'],[u'Germany'],[u'14.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Magnum (DE)'],[u'Germany'],[u'14.0'],[],[u'0.0035436913226155656'],[u'Boil'],[u'Pellet'],[u'60'],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'15'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.5'],[],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'1'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
biermuncher-centennial-blonde-all-grain,[u'BierMuncher centennial blonde All Grain'],[],[],[],[],[],[],[],[],[]
biermuncher-centennial-blonde-all-grain,[u'BierMuncher centennial blonde All Grain'],[u'Centennial (US)'],[u'United States'],[u'9.0'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'55'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
biermuncher-centennial-blonde-all-grain,[u'BierMuncher centennial blonde All Grain'],[u'Centennial (US)'],[u'United States'],[u'9.0'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'35'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
biermuncher-centennial-blonde-all-grain,[u'BierMuncher centennial blonde All Grain'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[],[],[],[],[],[],[],[],[]
peanut-butter-porter-18,[u'Peanut Butter Porter'],[],[],[],[],[],[],[],[],[]
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.035436875'],[u'Boil'],[u'Pellet'],[u'60'],[]
peanut-butter-porter-18,[u'Peanut Butter Porter'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'20'],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Northern Brewer (DE)'],[u'Germany'],[u'10.6'],[],[u'0.0226796'],[u'Boil'],[u'Pellet'],[u'60'],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Northern Brewer (DE)'],[u'Germany'],[u'10.6'],[],[u'0.0226796'],[u'Boil'],[u'Pellet'],[u'10'],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
peanut-butter-jelly-time-1,[u'Peanut Butter Jelly Time'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[],[],[],[],[],[],[],[],[]
nilssons-svart,[u'Nilssons Svart'],[],[],[],[],[],[],[],[],[]
nilssons-svart,[u'Nilssons Svart'],[u'Bramling Cross (UK)'],[u'United Kingdom'],[u'5.6'],[],[u'40.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Dual Purpose Hop developed in 1965 by Professor Salmon at Wye College, England. A cross between the Bramling goldings variety and a wild Canadian Manitoban hop. Known to impart an ""American"" aroma in some strains.']"
nilssons-svart,[u'Nilssons Svart'],[u'Bramling Cross (UK)'],[u'United Kingdom'],[u'5.6'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Dual Purpose Hop developed in 1965 by Professor Salmon at Wye College, England. A cross between the Bramling goldings variety and a wild Canadian Manitoban hop. Known to impart an ""American"" aroma in some strains.']"
nilssons-svart,[u'Nilssons Svart'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
nilssons-svart,[u'Nilssons Svart'],[u'Bramling Cross (UK)'],[u'United Kingdom'],[u'5.6'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'2'],"[u'Dual Purpose Hop developed in 1965 by Professor Salmon at Wye College, England. A cross between the Bramling goldings variety and a wild Canadian Manitoban hop. Known to impart an ""American"" aroma in some strains.']"
lime-pepper-saison,[u'Lime Pepper Saison'],[],[],[],[],[],[],[],[],[]
lime-pepper-saison,[u'Lime Pepper Saison'],[u'Tettnanger (US)'],[u'United States'],[u'6.3'],[],[u'0.01417475'],[u'Boil'],[u'Leaf'],[u'45'],[]
oatmeal-raisin-cookie-amber,[u'Oatmeal Raisin Cookie Amber'],[],[],[],[],[],[],[],[],[]
rye-saison-89,[u'RYE SAISON'],[],[],[],[],[],[],[],[],[]
rye-saison-89,[u'RYE SAISON'],[u'East Kent Golding (UK)'],[u'United Kingdom'],[u'5.8'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'60'],[]
rye-saison-89,[u'RYE SAISON'],[u'Styrian Golding (SI)'],[u'Slovenia'],[u'3.8'],[],[u'0.0113398'],[u'Boil'],[u'Pellet'],[u'15'],[]
rye-saison-89,[u'RYE SAISON'],[u'Styrian Golding (SI)'],[u'Slovenia'],[u'3.8'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'5'],[]
country-bumpkinweizen,[u'Country Bumpkinweizen'],[],[],[],[],[],[],[],[],[]
coffee-creamer,[u'Coffee Creamer'],[],[],[],[],[],[],[],[],[]
coffee-creamer,[u'Coffee Creamer'],[u'Northern Brewer (US)'],[u'United States'],[u'9.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],[]
brians-bawdy-berliner,"[u""Brian's Bawdy Berliner""]",[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[],[],[],[],[],[],[],[],[]
an-ale-supreme,[u'An Ale Supreme'],[u'Target (UK)'],[u'United Kingdom'],[u'11.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'60'],[]
oatmeal-stout-toasted,[u'Oatmeal Stout (Toasted)'],[],[],[],[],[],[],[],[],[]
dont-push-back-strawberry-blonde,"[u""Don't Push Back Strawberry Blonde""]",[],[],[],[],[],[],[],[],[]
sqhell,[u'SQHELL'],[],[],[],[],[],[],[],[],[]
weihenstephaner-hefe-weissbier-1-1,[u'Weihenstephaner Hefe Weissbier #1'],[],[],[],[],[],[],[],[],[]
weihenstephaner-hefe-weissbier-1-1,[u'Weihenstephaner Hefe Weissbier #1'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'4.25'],[],[u'20.9'],[u'Boil'],[u'Pellet'],[u'60'],[]
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[],[],[],[],[],[],[],[],[]
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'30'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
2-summer-smash-ipa,[u'#2 Summer SMaSH IPA'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'5'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
centennial-blonde-56,[u'Centennial Blonde'],[],[],[],[],[],[],[],[],[]
centennial-blonde-56,[u'Centennial Blonde'],[u'Centennial (US)'],[u'United States'],[u'8.9'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-blonde-56,[u'Centennial Blonde'],[u'Centennial (US)'],[u'United States'],[u'8.9'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'35'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-blonde-56,[u'Centennial Blonde'],[u'Cascade (US)'],[u'United States'],[u'6.3'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
oud-bruin-ea27b5,[u'Oud Bruin'],[],[],[],[],[],[],[],[],[]
bismarck-pils,[u'Bismarck Pils'],[],[],[],[],[],[],[],[],[]
bismarck-pils,[u'Bismarck Pils'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],[]
bismarck-pils,[u'Bismarck Pils'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'15'],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[],[],[],[],[],[],[],[],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'Magnum (DE)'],[u'Germany'],[u'14.7'],[],[u'0.019844671406647203'],[u'Boil'],[u'Pellet'],[u'60'],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'Simcoe (US)'],[u'United States'],[u'13.0'],[],[u'0.019844671406647203'],[u'Boil'],[u'Pellet'],[u'20'],[]
tank-7-farmhose-clone,[u'tank 7 farmhose clone'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
blueberry-spring-beer,[u'Blueberry Spring Beer'],[],[],[],[],[],[],[],[],[]
blueberry-spring-beer,[u'Blueberry Spring Beer'],[u'Galaxy (AU)'],[u'Australia'],[u'14.15'],[],[u'0.00850485'],[u'Boil'],[u'Pellet'],[u'60'],[]
blueberry-spring-beer,[u'Blueberry Spring Beer'],[u'Wakatu'],[],[u'7.1'],[],[u'0.0113398'],[u'Boil'],[u'Pellet'],[u'0'],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[],[],[],[],[],[],[],[],[]
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'0.0793786'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'12.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Boil'],[u'Leaf'],[u'15'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Boil'],[u'Leaf'],[u'0'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'12.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'0'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
citra-mosaic-half-hearted-edec03,[u'Citra Mosaic Half Hearted'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'10080'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
2012-scottish-ale,[u'2012 Scottish Ale'],[],[],[],[],[],[],[],[],[]
2012-scottish-ale,[u'2012 Scottish Ale'],[u'Magnum (DE)'],[u'Germany'],[u'14.0'],[],[u'0.04252429587138674'],[u'Boil'],[u'Pellet'],[u'60'],[]
azacca-smash-1,[u'Azacca SMASH'],[],[],[],[],[],[],[],[],[]
azacca-smash-1,[u'Azacca SMASH'],[u'Azacca'],[],[u'10.3'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
azacca-smash-1,[u'Azacca SMASH'],[u'Azacca'],[],[u'10.3'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'45'],[]
azacca-smash-1,[u'Azacca SMASH'],[u'Azacca'],[],[u'10.3'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],[]
hefeweizen-72,[u'Hefeweizen'],[],[],[],[],[],[],[],[],[]
hefeweizen-72,[u'Hefeweizen'],[u'Hallertau (US)'],[u'United States'],[u'4.3'],[],[u'0.019844671406647203'],[u'Boil'],[u'Pellet'],[u'60'],[]
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[],[],[],[],[],[],[],[],[]
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'Target (UK)'],[u'United Kingdom'],[u'11.0'],[],[u'0.017009718348554744'],[u'Boil'],[u'Pellet'],[u'90'],[]
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'Challenger (UK)'],[u'United Kingdom'],[u'7.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'15'],"[u'English hop. Introduced in 1972. Very popular dual-purpose hop in English ales. Used in many traditional English Bitters. When used for bittering, Challenger can impart a pleasant and complex marmalade/toffee/citrus flavour, which enhances strong ales. Substitutes: East Kent Goldings, Phoenix, Styrian Goldings, British Columbian Goldings.']"
tan-clone-bass-ale,[u'Tan (Clone - Bass Ale)'],[u'Target (UK)'],[u'United Kingdom'],[u'11.0'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],[]
optimator-beer-captured-recipe,[u'Optimator - Beer Captured Recipe'],[],[],[],[],[],[],[],[],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[],[],[],[],[],[],[],[],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'Target (UK)'],[u'United Kingdom'],[u'11.0'],[],[u'0.008504859174277372'],[u'First Wort'],[u'Pellet'],[u'60'],[]
fullers-london-pride-2,"[u""Fuller's London Pride""]",[u'Challenger (UK)'],[u'United Kingdom'],[u'7.5'],[],[u'0.00708738264523116'],[u'Boil'],[u'Pellet'],[u'15'],"[u'English hop. Introduced in 1972. Very popular dual-purpose hop in English ales. Used in many traditional English Bitters. When used for bittering, Challenger can impart a pleasant and complex marmalade/toffee/citrus flavour, which enhances strong ales. Substitutes: East Kent Goldings, Phoenix, Styrian Goldings, British Columbian Goldings.']"
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[],[],[],[],[],[],[],[],[]
mighty-munich-dunkel,[u'Mighty Munich Dunkel'],[u'Perle (US)'],[u'United States'],[u'7.5'],[],[u'0.021262147935693424'],[u'Boil'],[u'Leaf'],[u'60'],[]
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],[],[],[],[],[],[],[],[],[]
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],[u'Magnum (US)'],[u'United States'],[u'13.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'45'],[]
amerikanische-kolsch-nummer-eins,[u'Amerikanische Kolsch Nummer Eins'],[u'Spalt Select (US)'],[u'United States'],[u'4.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[],[],[],[],[],[],[],[],[]
milk-chocolate-peanut-butter-stout,[u'Milk Chocolate Peanut Butter Stout'],[u'Mount Hood (US)'],[u'United States'],[u'6.5'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Soft American variety developed from Hallertau. Frequently used in styles that require only a subtle hop aroma (German/American lagers). Named for Mount Hood in Oregon. Substitutes: Liberty, Hallertau, Crystal.']"
irish-red-2011,[u'Irish Red 2011'],[],[],[],[],[],[],[],[],[]
summer-wheat-80,[u'Summer Wheat'],[],[],[],[],[],[],[],[],[]
summer-wheat-80,[u'Summer Wheat'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
summer-wheat-80,[u'Summer Wheat'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[],[],[],[],[],[],[],[],[]
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'30'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
chinook-rye-ipa-1,[u'Chinook Rye IPA'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'1'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
