beer_id,beer_name,name,origin,_type,_yield,amount,potential,color,add_after_boil,coarse_fine_diff,moisture,diastatic_power,protein,max_in_batch,recommend_mash,ibu_gal_per_lb,notes
clone-saison-dupont,[u'Clone - Saison Dupont'],"[u'Wheat, Torrified']",[],[u'Adjunct'],[u'77.7369898510041'],[u'0.45359183056500185'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
clone-saison-dupont,[u'Clone - Saison Dupont'],"[u'Candi Sugar, Clear']",[u'Belgium'],[u'Sugar'],[u'77.7369898510041'],[u'0.45359183056500185'],[u'1.036'],[u'0'],[],[],[],[],[],[],[],[],[]
clone-saison-dupont,[u'Clone - Saison Dupont'],[u'German Vienna'],[],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.22679591528250093'],[u'1.035'],[u'3'],[],[],[],[],[],[],[],[],[]
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'3.62873896'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'CaraAroma (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'130'],[],[],[],[],[],[],[],[],[]
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'Honey '],[],[u'Sugar'],[u'90.69315482617145'],[u'0.45359237'],[u'1.042'],[u'2'],[],[],[],[],[],[],[],[],[]
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'CaraFoam (DE)'],[],[u'Adjunct'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
raging-red-irish-red-ale,[u'Raging Red Irish Red Ale'],[u'Melanoidin (DE)'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'25'],[],[],[],[],[],[],[],[],[]
green-man-esb,[u'Green Man E.S.B.'],[u'Maris Otter Pale Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'77.7369898510041'],[u'4.535923700000001'],[u'1.036'],[u'2'],[],[],[],[],[],[],[],[],[]
green-man-esb,[u'Green Man E.S.B.'],[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.6803885550000001'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
green-man-esb,[u'Green Man E.S.B.'],[u'Chocolate Malt'],[u'United Kingdom'],[u'Roasted Malt'],[u'66.94018570503131'],[u'0.028122726940000002'],[u'1.031'],[u'337'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'5.216312255'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Lactose (Milk Sugar)'],[],[u'Sugar'],[u'88.5337939969769'],[u'0.45359237'],[u'1.041'],[u'1'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.45359237'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Munich - Light 10L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.45359237'],[u'1.033'],[u'10'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Flaked Barley'],[],[u'Adjunct'],[u'69.09954653422587'],[u'0.28349523125000003'],[u'1.032'],[u'2'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
stone-xocoveza-clone-f026d4,[u'Stone Xocoveza Clone'],[u'Rice Hulls'],[],[u'Adjunct'],[u'0.0'],[u'0.226796185'],[u'1.0'],[u'0'],[],[],[],[],[],[],[],[],[]
blanche-au-th-vert-green-tea,[u'Blanche au th\xe9 vert (green tea)'],"[u'Wheat Malt, White']",[u'United States'],[u'Adjunct'],[u'84.21507233858777'],[u'1.9999976214988'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
blanche-au-th-vert-green-tea,[u'Blanche au th\xe9 vert (green tea)'],"[u'Wheat, Flaked']",[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.4999994053747'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
121-gigawit,[u'1.21 Gigawit'],[u'Bavarian Wheat LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'1.496854821'],[u'1.037'],[u'3'],[],[],[],[],[],[],[],[],[]
121-gigawit,[u'1.21 Gigawit'],[u'Plain Extra Light DME'],[u'United Kingdom'],[u'Dry Extract'],[u'92.852515655366'],[u'0.90718474'],[u'1.043'],[u'3'],[],[],[],[],[],[],[],[],[]
121-gigawit,[u'1.21 Gigawit'],"[u'Honey, Clover']",[],[u'Sugar'],[u'75.57762902180954'],[u'0.45359237'],[u'1.035'],[u'1'],[],[],[],[],[],[],[],[],[]
121-gigawit,[u'1.21 Gigawit'],"[u'Oats, Flaked']",[u'United States'],[u'Adjunct'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
121-gigawit,[u'1.21 Gigawit'],"[u'Candi Sugar, Clear']",[u'Belgium'],[u'Sugar'],[u'77.7369898510041'],[u'0.226796185'],[u'1.036'],[u'0'],[],[],[],[],[],[],[],[],[]
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Liquid Malt Extract - Amber'],[],[u'Liquid Extract'],[u'75.57762902180954'],[u'2.7215542200000002'],[u'1.035'],[u'10'],[],[],[],[],[],[],[],[],[]
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Dry Malt Extract - Amber'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'0.45359237'],[u'1.042'],[u'10'],[],[],[],[],[],[],[],[],[]
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Pale Chocolate (UK)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'207'],[],[],[],[],[],[],[],[],[]
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Caramel/Crystal 80L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
nb-caribou-slobber-9,[u'NB Caribou Slobber'],[u'Black Malt (US)'],[],[u'Roasted Malt'],[u'60.46210321744764'],[u'0.05669904625'],[u'1.028'],[u'500'],[],[],[],[],[],[],[],[],[]
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'6-Row Brewers Malt'],[u'United States'],[u'Base Malt'],[u'77.7369898510041'],[u'1.8143673222600074'],[u'1.036'],[u'1'],[],[],[],[],[],[],[],[],[]
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'Golden Light DME'],[u'United States'],[u'Dry Extract'],[u'92.852515655366'],[u'1.3607754916950054'],[u'1.043'],[u'4'],[],[],[],[],[],[],[],[],[]
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'American Vienna'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.45359183056500185'],[u'1.033'],[u'4'],[],[],[],[],[],[],[],[],[]
cascade-orange-pale-ale-1,[u'Cascade Orange Pale Ale'],[u'Caramel Malt 10L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359183056500185'],[u'1.034'],[u'10'],[],[],[],[],[],[],[],[],[]
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'Bohemian Pilsner (DE)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'2.0'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'Munich Light (DE)'],[],[u'Kilned Malt'],[u'79.89635068019865'],[u'0.5'],[u'1.037'],[u'6'],[],[],[],[],[],[],[],[],[]
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'Rye (DE)'],[],[u'Adjunct'],[u'82.05571150939322'],[u'0.25'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
tafys-rye-pils,"[u""Tafy's Rye Pils""]",[u'Carapils (DE)'],[],[u'Adjunct'],[u'75.57762902180954'],[u'0.25'],[u'1.035'],[u'1'],[],[],[],[],[],[],[],[],[]
ace-of-spades-black-ipa-1,[u'Ace of Spades Black IPA'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'5.4431084400000005'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
ace-of-spades-black-ipa-1,[u'Ace of Spades Black IPA'],[u'CaraMunich III (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'57'],[],[],[],[],[],[],[],[],[]
ace-of-spades-black-ipa-1,[u'Ace of Spades Black IPA'],[u'Midnight Wheat Malt (US)'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.39689332375'],[u'1.033'],[u'550'],[],[],[],[],[],[],[],[],[]
summer-solstice-wit,[u'Summer Solstice Wit'],[u'Pilsner (BE)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'2.2679618500000003'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
summer-solstice-wit,[u'Summer Solstice Wit'],[u'Flaked Wheat'],[],[u'Adjunct'],[u'73.41826819261497'],[u'1.81436948'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
summer-solstice-wit,[u'Summer Solstice Wit'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.34019427750000003'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
summer-solstice-wit,[u'Summer Solstice Wit'],[u'Acidulated Malt (DE)'],[],[u'Adjunct'],[u'58.30274238825307'],[u'0.18143694800000001'],[u'1.027'],[u'3'],[],[],[],[],[],[],[],[],[]
summer-solstice-wit,[u'Summer Solstice Wit'],[u'Munich - Light 10L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'10'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Golden Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'1.4458239599259421'],[u'1.037'],[u'4'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Golden Light DME'],[u'United States'],[u'Dry Extract'],[u'92.852515655366'],[u'1.3607754916950054'],[u'1.043'],[u'4'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.2834948941031261'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
sierra-nevada-pale-ale-clone-15,[u'Sierra Nevada Pale Ale Clone'],[u'Victory\xae\xa0Malt'],[u'United States'],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'28'],[],[],[],[],[],[],[],[],[]
patersbier-25,[u'Patersbier'],[u'Ch\xe2teau Pilsen 2-Row'],[u'Belgium'],[u'Base Malt'],[u'79.89635068019865'],[u'4.082326475085017'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'3.401942775'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Flaked Oats'],[],[u'Adjunct'],[u'71.25890736342042'],[u'0.5669904625000001'],[u'1.033'],[u'2'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Munich Dark (CA)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'32'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Roasted Barley (US)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Caramel/Crystal 30L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'30'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.226796185'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
oataa,[u'Oataa'],[u'Crystal 120L (CA)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'120'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'3.855535145'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Crystal 45L (UK)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'45'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'CaraRed (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.45359237'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'CaraFoam (DE)'],[],[u'Adjunct'],[u'79.89635068019865'],[u'0.34019427750000003'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
hawaiian-pale-ale-1,[u'Hawaiian Pale Ale'],[u'Munich Light (CA)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'10'],[],[],[],[],[],[],[],[],[]
caribou-slobber-38,[u'Caribou Slobber'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
caribou-slobber-38,[u'Caribou Slobber'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
caribou-slobber-38,[u'Caribou Slobber'],[u'Caramel/Crystal 80L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'80'],[],[],[],[],[],[],[],[],[]
caribou-slobber-38,[u'Caribou Slobber'],[u'Pale Chocolate (UK)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.1133980925'],[u'1.033'],[u'207'],[],[],[],[],[],[],[],[],[]
caribou-slobber-38,[u'Caribou Slobber'],[u'Black Malt (UK)'],[],[u'Roasted Malt'],[u'60.46210321744764'],[u'0.05669904625'],[u'1.028'],[u'500'],[],[],[],[],[],[],[],[],[]
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'Pilsner (DE)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'4.445205226000001'],[u'1.038'],[u'1'],[],[],[],[],[],[],[],[],[]
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'Dark Munich (DE)'],[],[u'Kilned Malt'],[u'77.7369898510041'],[u'0.45359237'],[u'1.036'],[u'10'],[],[],[],[],[],[],[],[],[]
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'Carafa II (DE)'],[],[u'Caramel/Crystal Malt'],[u'69.09954653422587'],[u'0.1133980925'],[u'1.032'],[u'425'],[],[],[],[],[],[],[],[],[]
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'CaraMunich II (DE)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.1133980925'],[u'1.034'],[u'46'],[],[],[],[],[],[],[],[],[]
jamils-north-german-altbier,"[u""Jamil's North German Altbier""]",[u'Pale Chocolate (UK)'],[],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.08618255030000001'],[u'1.033'],[u'207'],[],[],[],[],[],[],[],[],[]
2015-galaxy,[u'2015 Galaxy'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.309127515'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
2015-galaxy,[u'2015 Galaxy'],[u'Caramel/Crystal 75L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.226796185'],[u'1.033'],[u'75'],[],[],[],[],[],[],[],[],[]
2015-galaxy,[u'2015 Galaxy'],[u'Honey Malt (CA)'],[],[u'Caramel/Crystal Malt'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'25'],[],[],[],[],[],[],[],[],[]
lucky-jack,[u'Lucky Jack'],[u'Pilsner (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'4.5'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
lucky-jack,[u'Lucky Jack'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.32'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
lucky-jack,[u'Lucky Jack'],[u'Carapils (DE)'],[],[u'Adjunct'],[u'75.57762902180954'],[u'0.32'],[u'1.035'],[u'2'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'6.35029318'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'White Wheat  (US)'],[],[u'Adjunct'],[u'86.37443316778233'],[u'1.81436948'],[u'1.04'],[u'2'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'Caramel/Crystal 20L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.6803885550000001'],[u'1.035'],[u'20'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'Munich - Light 10L (US)'],[],[u'Kilned Malt'],[u'71.25890736342042'],[u'0.6803885550000001'],[u'1.033'],[u'10'],[],[],[],[],[],[],[],[],[]
iron-beard-dark,[u'Iron Beard Dark'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.226796185'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
scotty-1,[u'Scotty'],[u'Finest Maris Otter Ale Malt'],[u'United Kingdom'],[u'Base Malt'],[u'82.05571150939322'],[u'3.175142813955013'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
scotty-1,[u'Scotty'],[u'2-Row Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'0'],[],[],[],[],[],[],[],[],[]
scotty-1,[u'Scotty'],[u'Ch\xe2teau Biscuit\xae'],[u'Belgium'],[u'Kilned Malt'],[u'75.57762902180954'],[u'0.22679591528250093'],[u'1.035'],[u'23'],[],[],[],[],[],[],[],[],[]
scotty-1,[u'Scotty'],[u'Roasted Barley'],[u'United States'],[u'Roasted Malt'],[u'71.25890736342042'],[u'0.11339795764125046'],[u'1.033'],[u'300'],[],[],[],[],[],[],[],[],[]
columbus-single-hop-ipa-2,[u'Columbus Single Hop IPA'],[u'Liquid Malt Extract - Extra Light'],[],[u'Liquid Extract'],[u'79.89635068019865'],[u'4.082331330000001'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
columbus-single-hop-ipa-2,[u'Columbus Single Hop IPA'],[u'Caramel/Crystal 15L (US)'],[],[u'Caramel/Crystal Malt'],[u'75.57762902180954'],[u'0.6803885550000001'],[u'1.035'],[u'15'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Golden Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'3.175142813955013'],[u'1.037'],[u'4'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'2-Row Caramel Malt 60L'],[u'United States'],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Molasses'],[u'United States'],[u'Sugar'],[u'77.7369898510041'],[u'0.22679591528250093'],[u'1.036'],[u'80'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],"[u'Brown Sugar, Dark']",[u'United States'],[u'Sugar'],[u'99.33059814294968'],[u'0.22679591528250093'],[u'1.046'],[u'50'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Belgian Special B'],[],[u'Caramel/Crystal Malt'],[u'64.78082487583676'],[u'0.11339795764125046'],[u'1.03'],[u'220'],[],[],[],[],[],[],[],[],[]
fawnbrake-gingerbread-ale,[u'Fawnbrake Gingerbread Ale'],[u'Chocolate Malt'],[u'United Kingdom'],[u'Roasted Malt'],[u'69.09954653422587'],[u'0.11339795764125046'],[u'1.032'],[u'475'],[],[],[],[],[],[],[],[],[]
jamils-byo-irish-red-ale,"[u""Jamil's BYO Irish Red Ale""]",[u'Maris Otter Pale (UK)'],[],[u'Base Malt'],[u'82.05571150939322'],[u'9.979032140000001'],[u'1.038'],[u'3'],[],[],[],[],[],[],[],[],[]
jamils-byo-irish-red-ale,"[u""Jamil's BYO Irish Red Ale""]",[u'Caramel/Crystal 40L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'40'],[],[],[],[],[],[],[],[],[]
jamils-byo-irish-red-ale,"[u""Jamil's BYO Irish Red Ale""]",[u'Caramel/Crystal 120L (US)'],[],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.34019427750000003'],[u'1.033'],[u'120'],[],[],[],[],[],[],[],[],[]
jamils-byo-irish-red-ale,"[u""Jamil's BYO Irish Red Ale""]",[u'Roasted Barley (UK)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.14174761562500002'],[u'1.029'],[u'550'],[],[],[],[],[],[],[],[],[]
mocha-coffee-stout,[u'Mocha Coffee Stout'],[u'Dry Malt Extract - Amber'],[],[u'Dry Extract'],[u'90.69315482617145'],[u'2.7215542200000002'],[u'1.042'],[u'10'],[],[],[],[],[],[],[],[],[]
mocha-coffee-stout,[u'Mocha Coffee Stout'],[u'Chocolate Malt'],[],[u'Roasted Malt'],[u'69.09954653422587'],[u'0.45359237'],[u'1.032'],[u'475'],[],[],[],[],[],[],[],[],[]
mocha-coffee-stout,[u'Mocha Coffee Stout'],[u'2-Row Caramel Malt 60L'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.1133980925'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
strawberry-explosion,[u'Strawberry Explosion?!?'],[u'Pilsen Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'1.4741734493362562'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
strawberry-explosion,[u'Strawberry Explosion?!?'],[u'Bavarian Wheat LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'1.4741734493362562'],[u'1.037'],[u'3'],[],[],[],[],[],[],[],[],[]
strawberry-explosion,[u'Strawberry Explosion?!?'],[u'Caramalt'],[u'United Kingdom'],[u'Caramel/Crystal Malt'],[u'71.25890736342042'],[u'0.22679591528250093'],[u'1.033'],[u'11'],[],[],[],[],[],[],[],[],[]
allagash-white-clone-11,[u'Allagash White Clone'],[u'Pilsen Light LME'],[u'United States'],[u'Liquid Extract'],[u'79.89635068019865'],[u'1.4458239599259421'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
allagash-white-clone-11,[u'Allagash White Clone'],[u'Pilsner Malt'],[u'Germany'],[u'Base Malt'],[u'79.89635068019865'],[u'1.0205816187712542'],[u'1.037'],[u'1'],[],[],[],[],[],[],[],[],[]
allagash-white-clone-11,[u'Allagash White Clone'],"[u'Wheat Malt, White']",[u'United States'],[u'Adjunct'],[u'84.21507233858777'],[u'0.9071836611300037'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
allagash-white-clone-11,[u'Allagash White Clone'],"[u'Wheat, Flaked']",[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.22679591528250093'],[u'1.034'],[u'2'],[],[],[],[],[],[],[],[],[]
american-honey-blonde,[u'American Honey Blonde'],[u'Pilsen Light DME'],[u'United States'],[u'Dry Extract'],[u'95.01187648456056'],[u'2.2679618500000003'],[u'1.044'],[u'2'],[],[],[],[],[],[],[],[],[]
american-honey-blonde,[u'American Honey Blonde'],"[u'Wheat Malt, White']",[u'United States'],[u'Adjunct'],[u'84.21507233858777'],[u'0.45359237'],[u'1.039'],[u'2'],[],[],[],[],[],[],[],[],[]
american-honey-blonde,[u'American Honey Blonde'],[u'Honey Malt'],[u'Canada'],[u'Caramel/Crystal Malt'],[u'79.89635068019865'],[u'0.226796185'],[u'1.037'],[u'23'],[],[],[],[],[],[],[],[],[]
american-honey-blonde,[u'American Honey Blonde'],[u'Carapils\xae\xa0Malt'],[u'United States'],[u'Adjunct'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'1'],[],[],[],[],[],[],[],[],[]
american-honey-blonde,[u'American Honey Blonde'],[u'Honey'],[],[u'Sugar'],[u'75.57762902180954'],[u'0.226796185'],[u'1.035'],[u'1'],[],[],[],[],[],[],[],[],[]
zeitgeist-51d519,[u'Zeitgeist'],[u'2-Row (US)'],[],[u'Base Malt'],[u'79.89635068019865'],[u'3.9689332375000004'],[u'1.037'],[u'2'],[],[],[],[],[],[],[],[],[]
zeitgeist-51d519,[u'Zeitgeist'],[u'Caramel/Crystal 60L (US)'],[],[u'Caramel/Crystal Malt'],[u'73.41826819261497'],[u'0.34019427750000003'],[u'1.034'],[u'60'],[],[],[],[],[],[],[],[],[]
zeitgeist-51d519,[u'Zeitgeist'],[u'CaraVienne (BE)'],[],[u'Kilned Malt'],[u'73.41826819261497'],[u'0.226796185'],[u'1.034'],[u'20'],[],[],[],[],[],[],[],[],[]
zeitgeist-51d519,[u'Zeitgeist'],[u'Chocolate (US)'],[],[u'Roasted Malt'],[u'62.621464046642195'],[u'0.17009713875000002'],[u'1.029'],[u'350'],[],[],[],[],[],[],[],[],[]
